Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Pred_Price
BMW,3 Series,2008,3.1,Petrol,Semi-Automatic,114651,5,2,7306,6755.1
Ford,Explorer,2014,1.6,Electric,Automatic,268359,2,1,8032,7602.2
Mercedes,C-Class,2008,3.8,Petrol,Automatic,77521,2,1,10249,9674.9
Kia,Rio,2016,4.0,Electric,Manual,158371,5,5,11732,12042.8
Toyota,RAV4,2001,1.1,Diesel,Automatic,168736,2,3,3625,3820.6
Mercedes,C-Class,2018,1.6,Petrol,Automatic,285132,3,5,6897,6369.8
Audi,A3,2007,4.2,Diesel,Manual,146124,2,4,7477,8375.9
Mercedes,C-Class,2004,4.2,Diesel,Automatic,13283,2,5,10734,10867.0
Chevrolet,Equinox,2021,1.5,Petrol,Manual,104395,2,2,9812,9985.7
Chevrolet,Malibu,2005,3.4,Hybrid,Semi-Automatic,107881,2,3,7842,7701.7
Toyota,Camry,2019,3.0,Diesel,Automatic,15814,2,2,13983,14110.0
Chevrolet,Equinox,2004,4.3,Electric,Semi-Automatic,15324,3,3,11293,10819.0
Volkswagen,Tiguan,2014,4.8,Diesel,Semi-Automatic,8546,3,5,12929,13033.0
Honda,Accord,2008,2.5,Petrol,Manual,188000,4,4,5240,5462.9
Volkswagen,Golf,2000,1.2,Hybrid,Semi-Automatic,155211,5,1,3195,3096.1
Audi,A4,2000,3.4,Petrol,Manual,228124,2,1,2937,3151.1
Ford,Fiesta,2018,2.0,Petrol,Manual,299652,3,2,5506,5709.7
Honda,Accord,2023,1.5,Hybrid,Manual,282131,5,4,7857,8485.0
Toyota,Corolla,2010,2.0,Hybrid,Manual,265328,2,3,4793,5402.5
Toyota,RAV4,2001,4.6,Diesel,Manual,46583,4,2,8068,8971.0
Kia,Rio,2016,3.0,Diesel,Manual,153549,4,5,8829,9741.5
BMW,X5,2004,2.6,Diesel,Semi-Automatic,217769,3,4,3544,3738.9
Volkswagen,Golf,2015,2.4,Electric,Manual,89366,2,2,11212,11515.6
Mercedes,C-Class,2021,1.8,Petrol,Automatic,209114,2,4,9517,8967.9
Hyundai,Elantra,2003,3.6,Hybrid,Semi-Automatic,248432,2,1,4631,4498.4
Audi,Q5,2016,1.2,Electric,Automatic,161942,5,5,10361,9929.8
BMW,X5,2012,1.1,Electric,Manual,179817,4,2,7203,7541.0
Volkswagen,Golf,2007,3.2,Hybrid,Semi-Automatic,33948,5,4,9721,9585.9
Kia,Rio,2019,3.8,Hybrid,Automatic,172526,4,1,12649,12490.2
Ford,Focus,2022,1.6,Petrol,Manual,38549,3,1,11529,11709.5
Ford,Explorer,2012,2.5,Electric,Semi-Automatic,253227,5,3,7135,6716.5
Audi,Q5,2003,2.3,Electric,Semi-Automatic,293605,4,5,3427,3027.0
BMW,X5,2009,2.4,Electric,Manual,12260,4,2,10954,11262.4
Kia,Rio,2016,2.5,Petrol,Manual,275604,3,5,5887,6117.4
BMW,5 Series,2021,2.0,Diesel,Manual,238590,4,5,7628,8556.6
BMW,X5,2020,3.1,Petrol,Automatic,104470,2,4,12610,12051.8
Toyota,RAV4,2017,2.8,Electric,Semi-Automatic,47232,4,2,13055,12605.4
Toyota,Camry,2002,3.1,Petrol,Manual,268550,3,3,2429,2671.0
Hyundai,Tucson,2004,2.0,Hybrid,Manual,289394,2,1,2512,3146.1
Kia,Sportage,2020,5.0,Electric,Semi-Automatic,224655,3,2,12606,12141.1
Hyundai,Elantra,2006,3.5,Electric,Automatic,49268,4,5,11914,11464.5
Chevrolet,Impala,2008,1.5,Electric,Manual,1160,4,4,9976,10276.1
Ford,Focus,2019,4.4,Hybrid,Automatic,264775,4,2,11404,11252.3
Volkswagen,Passat,2011,1.4,Hybrid,Semi-Automatic,224435,5,3,5311,5194.2
Audi,Q5,2020,4.3,Diesel,Automatic,4064,2,4,15818,15918.9
Audi,A3,2011,4.1,Petrol,Semi-Automatic,194050,3,3,7619,7069.2
Mercedes,E-Class,2015,1.5,Diesel,Manual,245193,2,2,5196,6108.1
Toyota,Corolla,2002,3.6,Petrol,Semi-Automatic,192608,5,4,4447,3904.9
Audi,Q5,2000,4.2,Hybrid,Manual,27565,4,4,8748,9342.2
BMW,5 Series,2016,2.9,Hybrid,Manual,216537,3,2,8469,9084.3
Honda,Civic,2004,2.7,Diesel,Automatic,159383,2,4,6312,6489.9
BMW,5 Series,2021,4.6,Diesel,Semi-Automatic,249421,5,1,10011,10161.7
Honda,Accord,2002,4.4,Electric,Automatic,112119,3,4,10357,9912.4
Mercedes,E-Class,2017,4.5,Hybrid,Automatic,280240,4,4,10595,10443.0
Audi,A4,2009,1.5,Hybrid,Semi-Automatic,273621,4,2,3827,3714.2
Mercedes,GLA,2022,1.9,Petrol,Automatic,210055,4,3,9898,9338.6
Volkswagen,Tiguan,2014,4.5,Electric,Manual,176610,5,5,11267,11553.1
Volkswagen,Tiguan,2021,3.8,Diesel,Automatic,275751,4,4,10184,10318.2
Honda,Civic,2016,1.0,Diesel,Manual,160384,2,4,6692,7619.3
Mercedes,E-Class,2017,4.1,Electric,Automatic,53004,4,5,15739,15264.7
Toyota,RAV4,2008,3.2,Hybrid,Manual,79458,3,3,9110,9721.7
Toyota,Camry,2014,3.7,Diesel,Semi-Automatic,151460,5,4,8970,9135.6
Mercedes,GLA,2000,4.7,Electric,Manual,156997,2,1,7660,7947.5
Chevrolet,Malibu,2004,3.3,Electric,Semi-Automatic,134262,4,4,7914,7489.8
Hyundai,Sonata,2005,1.5,Petrol,Manual,84535,5,5,5409,5641.9
Audi,A4,2006,4.4,Diesel,Semi-Automatic,233491,4,1,5630,5785.9
Volkswagen,Passat,2019,3.1,Hybrid,Manual,4516,4,1,13809,14374.6
Ford,Explorer,2013,3.8,Hybrid,Automatic,31485,5,5,13670,13507.6
Honda,CR-V,2015,3.5,Petrol,Automatic,255090,4,4,8498,7961.4
Honda,CR-V,2020,3.9,Hybrid,Automatic,212657,4,4,12246,12096.5
Volkswagen,Tiguan,2015,4.6,Hybrid,Automatic,275295,5,1,10194,10024.4
Honda,Accord,2004,2.1,Diesel,Manual,64955,5,2,6100,7014.5
Ford,Focus,2013,1.6,Hybrid,Automatic,25367,4,1,11592,11438.1
Kia,Rio,2014,4.2,Diesel,Semi-Automatic,120436,2,1,10091,10227.2
Honda,Civic,2011,2.5,Hybrid,Semi-Automatic,246900,5,2,5962,5850.9
Honda,Accord,2016,4.6,Hybrid,Automatic,47219,2,4,15055,14874.6
Mercedes,C-Class,2023,1.6,Petrol,Automatic,53057,2,5,13038,12469.5
Kia,Rio,2004,1.9,Petrol,Semi-Automatic,10141,4,5,6997,6468.6
BMW,5 Series,2006,4.8,Petrol,Manual,251301,5,3,5673,5897.1
Volkswagen,Golf,2015,1.5,Electric,Semi-Automatic,38376,2,1,11332,10885.7
Audi,Q5,2001,1.5,Petrol,Semi-Automatic,142977,4,3,3040,2518.1
Kia,Optima,2014,4.8,Hybrid,Semi-Automatic,150222,3,5,11095,10924.6
BMW,5 Series,2010,2.6,Petrol,Automatic,49874,2,1,10202,9645.2
Volkswagen,Golf,2011,1.4,Petrol,Semi-Automatic,207987,3,1,4640,4121.3
Volkswagen,Tiguan,2019,2.7,Electric,Manual,81786,2,2,12864,13128.2
Volkswagen,Golf,2013,2.4,Electric,Semi-Automatic,183425,4,5,8731,8316.8
Mercedes,C-Class,2017,2.2,Electric,Semi-Automatic,285965,5,5,7680,7264.4
Chevrolet,Malibu,2013,3.6,Hybrid,Automatic,94086,2,5,12218,12063.0
Ford,Fiesta,2011,4.7,Diesel,Automatic,80877,3,5,11982,12100.4
Chevrolet,Impala,2009,3.0,Petrol,Automatic,100319,2,1,9293,8720.5
Hyundai,Elantra,2007,4.0,Diesel,Manual,259588,3,1,5008,5915.7
Kia,Rio,2010,1.2,Hybrid,Manual,287661,3,1,3546,4189.4
Audi,A3,2011,2.2,Electric,Semi-Automatic,48000,3,2,10640,10188.6
Audi,Q5,2015,2.7,Diesel,Semi-Automatic,106562,3,1,9168,9302.9
Ford,Fiesta,2001,1.5,Diesel,Automatic,45344,5,5,6493,6654.2
Kia,Rio,2018,1.5,Diesel,Automatic,119965,2,2,10100,10252.1
Toyota,RAV4,2018,4.4,Electric,Semi-Automatic,67821,5,4,14543,14089.6
Chevrolet,Impala,2020,3.6,Petrol,Semi-Automatic,143204,5,2,10835,10262.5
Kia,Optima,2004,2.2,Hybrid,Automatic,271742,2,3,4565,4434.9
Hyundai,Sonata,2022,3.7,Diesel,Manual,213047,3,1,10139,11029.0
Audi,A4,2017,4.0,Diesel,Automatic,216698,5,2,10366,10506.9
Toyota,RAV4,2005,3.1,Diesel,Manual,74184,4,5,7216,8138.8
Hyundai,Tucson,2003,1.1,Diesel,Automatic,115498,4,2,5290,5463.5
Hyundai,Sonata,2003,2.2,Petrol,Semi-Automatic,129833,2,3,4603,4077.9
BMW,X5,2021,3.9,Electric,Semi-Automatic,170816,3,1,12883,12428.8
Kia,Optima,2023,4.7,Diesel,Automatic,161209,3,4,13975,14084.0
Audi,Q5,2004,1.4,Hybrid,Manual,64440,4,4,6411,7028.2
Hyundai,Tucson,2020,2.9,Electric,Semi-Automatic,151486,2,4,11970,11516.7
Audi,Q5,2018,5.0,Petrol,Automatic,1887,3,3,15962,15357.0
Audi,A3,2015,3.8,Hybrid,Semi-Automatic,6344,3,1,13273,13091.5
Hyundai,Sonata,2010,2.3,Petrol,Semi-Automatic,121043,3,5,6979,6449.7
Ford,Focus,2015,3.0,Petrol,Automatic,205735,5,4,8985,8448.6
Chevrolet,Equinox,2015,1.8,Diesel,Automatic,252258,3,5,6854,7015.8
Kia,Sportage,2009,4.4,Diesel,Semi-Automatic,278593,5,5,5628,5802.3
Toyota,RAV4,2020,3.5,Electric,Semi-Automatic,4758,4,1,15504,15035.5
Chevrolet,Malibu,2022,4.4,Petrol,Semi-Automatic,45196,3,1,14196,13605.9
Honda,Accord,2006,2.5,Electric,Semi-Automatic,150504,4,3,7389,6965.0
Mercedes,GLA,2004,2.6,Hybrid,Manual,211170,2,1,4676,5282.1
Ford,Fiesta,2020,2.9,Electric,Automatic,121079,3,4,14078,13604.2
Honda,Accord,2008,1.3,Diesel,Semi-Automatic,84405,2,2,6111,6274.1
Toyota,RAV4,2001,1.1,Electric,Automatic,97786,5,2,7044,6637.6
Volkswagen,Passat,2019,1.3,Diesel,Manual,260581,3,1,5888,6799.9
Mercedes,C-Class,2003,2.8,Diesel,Manual,285300,4,3,2094,3029.1
Volkswagen,Golf,2018,1.5,Hybrid,Manual,46734,3,5,11065,11675.7
Honda,CR-V,2022,2.3,Electric,Semi-Automatic,52445,3,4,13951,13493.9
Hyundai,Sonata,2015,1.4,Hybrid,Semi-Automatic,65628,2,1,9687,9539.4
Ford,Fiesta,2002,1.9,Petrol,Manual,268992,2,1,2000,1438.1
Honda,Civic,2023,2.3,Petrol,Automatic,115197,2,1,12496,11931.8
Chevrolet,Malibu,2019,4.2,Hybrid,Automatic,167792,5,4,13144,12989.3
Ford,Fiesta,2014,3.2,Diesel,Automatic,235046,5,2,8299,8442.7
Honda,CR-V,2014,2.1,Diesel,Automatic,146199,5,2,8976,9136.2
Ford,Focus,2003,1.1,Diesel,Manual,236608,4,4,2000,2321.5
Honda,Civic,2011,4.0,Diesel,Automatic,52368,2,2,11852,11987.7
Toyota,Corolla,2016,2.4,Petrol,Manual,239080,2,3,6518,6708.1
Ford,Explorer,2011,4.7,Diesel,Automatic,152590,5,2,10548,10686.6
Ford,Explorer,2006,3.8,Diesel,Automatic,112098,3,2,8958,9101.2
Volkswagen,Tiguan,2008,1.6,Electric,Semi-Automatic,119362,4,4,7712,7271.5
Mercedes,GLA,2013,1.5,Petrol,Automatic,231614,2,4,6367,5825.4
Honda,Accord,2023,3.8,Hybrid,Semi-Automatic,213139,5,1,11537,11378.8
Kia,Optima,2010,3.6,Electric,Automatic,267888,4,1,8842,8390.9
Ford,Explorer,2004,3.6,Electric,Semi-Automatic,257731,4,5,5745,5333.0
Hyundai,Sonata,2022,4.8,Petrol,Manual,275848,4,4,9983,10181.9
Ford,Focus,2020,3.9,Petrol,Manual,105670,5,1,11886,12064.3
Mercedes,E-Class,2000,4.6,Diesel,Semi-Automatic,99538,2,1,6709,6846.3
Ford,Focus,2017,4.5,Electric,Automatic,270945,5,1,11781,11333.0
Honda,Civic,2018,4.0,Electric,Manual,94058,5,3,13618,13915.3
Chevrolet,Malibu,2014,4.6,Diesel,Semi-Automatic,122463,4,5,10450,10597.6
Honda,CR-V,2013,2.2,Hybrid,Manual,250855,5,2,6182,6812.1
Hyundai,Tucson,2010,1.1,Electric,Manual,201048,4,4,6179,6515.5
Ford,Fiesta,2009,2.9,Electric,Manual,85237,5,1,9995,10281.2
BMW,3 Series,2005,3.7,Petrol,Manual,51258,2,4,8274,8459.6
Mercedes,C-Class,2000,4.7,Electric,Automatic,67092,3,1,10958,10493.6
Mercedes,E-Class,2019,4.9,Diesel,Automatic,81641,2,1,14567,14665.6
Chevrolet,Malibu,2008,1.6,Hybrid,Automatic,296614,2,1,4667,4553.0
Honda,Civic,2003,2.6,Hybrid,Manual,279260,3,3,3014,3664.7
Ford,Focus,2002,2.1,Diesel,Automatic,44278,5,5,7414,7587.6
Kia,Optima,2022,2.6,Petrol,Manual,282061,3,3,7658,7851.2
Audi,A4,2022,2.3,Hybrid,Semi-Automatic,254607,2,1,8907,8757.3
Kia,Rio,2016,3.4,Hybrid,Semi-Automatic,241932,5,1,8461,8327.1
Honda,Accord,2010,4.8,Petrol,Manual,223801,4,2,7423,7622.7
Audi,A3,2013,2.6,Electric,Semi-Automatic,89258,5,4,10814,10373.7
BMW,X5,2002,2.8,Electric,Automatic,296125,3,2,5077,4675.9
Honda,Accord,2003,2.0,Hybrid,Manual,204551,5,1,3908,4542.7
Honda,Accord,2008,3.5,Petrol,Semi-Automatic,48395,4,1,9032,8470.6
Chevrolet,Malibu,2008,2.9,Hybrid,Automatic,272954,5,4,6440,6328.3
Audi,A3,2004,3.2,Petrol,Semi-Automatic,213153,2,4,4236,3708.7
Hyundai,Elantra,2021,3.3,Hybrid,Manual,260057,4,3,9498,10101.6
Volkswagen,Passat,2000,1.4,Electric,Manual,25560,3,3,6988,7305.1
Kia,Rio,2012,1.4,Electric,Manual,219859,3,4,6702,7042.1
Kia,Sportage,2003,4.2,Electric,Semi-Automatic,149571,4,5,8208,7776.6
Hyundai,Sonata,2015,1.5,Diesel,Semi-Automatic,278032,3,5,4539,4732.4
Ford,Explorer,2018,1.2,Electric,Semi-Automatic,181581,3,3,9068,8636.9
BMW,3 Series,2007,1.9,Diesel,Manual,190298,4,1,4294,5208.1
Hyundai,Elantra,2004,2.1,Petrol,Semi-Automatic,125290,4,3,4894,4363.8
Mercedes,GLA,2007,3.7,Hybrid,Manual,226255,5,3,6374,6982.0
Honda,Accord,2015,1.5,Diesel,Manual,87818,5,3,8343,9252.1
Chevrolet,Impala,2005,4.4,Electric,Manual,139717,2,4,9205,9498.1
Honda,Accord,2020,2.5,Diesel,Semi-Automatic,189339,5,4,8813,8974.9
Kia,Sportage,2021,2.4,Electric,Semi-Automatic,77443,2,5,13251,12792.9
Mercedes,C-Class,2017,1.7,Electric,Manual,241688,5,3,8066,8389.7
BMW,3 Series,2023,2.0,Electric,Manual,278018,3,5,9439,9753.5
Hyundai,Sonata,2001,3.6,Hybrid,Manual,233837,2,5,4323,4959.6
Kia,Sportage,2003,3.4,Diesel,Manual,134949,2,2,5701,6604.2
Mercedes,E-Class,2017,1.8,Hybrid,Automatic,175660,4,1,9986,9834.7
Hyundai,Sonata,2020,4.7,Hybrid,Automatic,70553,2,2,15888,15703.3
Mercedes,C-Class,2013,3.1,Electric,Semi-Automatic,195767,3,5,9184,8749.1
Hyundai,Elantra,2015,2.3,Petrol,Manual,135854,3,4,8182,8383.6
BMW,5 Series,2019,2.1,Petrol,Automatic,135818,5,3,10683,10142.4
Kia,Optima,2015,4.9,Hybrid,Semi-Automatic,162553,2,3,11248,11068.7
Ford,Explorer,2015,2.6,Electric,Automatic,190696,4,2,10886,10442.7
Chevrolet,Malibu,2002,3.7,Hybrid,Semi-Automatic,172677,4,5,5946,5827.7
Toyota,RAV4,2009,2.6,Petrol,Automatic,72229,5,1,9455,8912.3
Kia,Sportage,2016,2.8,Hybrid,Semi-Automatic,78428,4,5,11131,10980.8
Honda,Civic,2000,4.0,Petrol,Semi-Automatic,281448,5,5,2471,1973.9
Honda,Civic,2013,1.7,Hybrid,Automatic,256726,4,5,7065,6961.2
Chevrolet,Equinox,2012,2.8,Electric,Manual,210218,5,1,8295,8595.3
Volkswagen,Tiguan,2011,1.3,Diesel,Semi-Automatic,155988,5,4,5580,5741.4
BMW,3 Series,2012,1.1,Diesel,Semi-Automatic,185329,4,4,5093,5267.8
Audi,A4,2023,1.8,Hybrid,Automatic,119538,2,1,12909,12738.0
Mercedes,C-Class,2013,3.0,Hybrid,Automatic,236300,3,4,8774,8635.2
BMW,X5,2012,2.2,Petrol,Semi-Automatic,296202,4,4,3975,3473.3
Hyundai,Tucson,2016,3.3,Petrol,Semi-Automatic,184301,3,5,8513,7968.1
Hyundai,Sonata,2005,2.0,Electric,Manual,19651,2,3,9206,9517.6
Toyota,Corolla,2016,4.9,Diesel,Manual,118394,5,2,11432,12289.7
Hyundai,Sonata,2023,1.2,Electric,Manual,157234,2,3,11055,11364.6
Toyota,RAV4,2015,2.1,Petrol,Semi-Automatic,268739,5,4,5325,4818.4
Ford,Fiesta,2010,1.2,Electric,Automatic,268057,3,4,6438,6014.6
Volkswagen,Golf,2000,1.4,Diesel,Manual,7764,5,4,5344,6278.1
BMW,5 Series,2010,4.9,Hybrid,Manual,47821,2,2,12043,12624.6
Ford,Fiesta,2012,2.0,Diesel,Manual,6984,3,1,9560,10430.6
Audi,Q5,2015,3.2,Electric,Semi-Automatic,12875,2,4,13542,13069.3
Toyota,RAV4,2022,1.8,Electric,Semi-Automatic,25762,4,2,13984,13533.1
Chevrolet,Equinox,2017,4.6,Electric,Manual,44327,4,2,14913,15167.7
Audi,A4,2005,4.0,Electric,Manual,203866,4,2,7522,7833.1
Hyundai,Tucson,2015,4.0,Hybrid,Automatic,90155,5,3,13296,13130.8
Chevrolet,Impala,2005,1.8,Diesel,Semi-Automatic,276634,3,1,2000,2043.9
Hyundai,Tucson,2009,4.8,Petrol,Manual,192616,3,5,7747,7947.9
Volkswagen,Golf,2012,3.2,Hybrid,Automatic,63251,4,2,12134,11982.8
Volkswagen,Passat,2007,4.5,Electric,Manual,2086,2,2,12658,12928.3
Volkswagen,Golf,2009,1.6,Electric,Manual,41321,4,2,9573,9890.9
Toyota,RAV4,2017,2.2,Diesel,Automatic,163031,3,2,9639,9799.8
Mercedes,GLA,2005,3.5,Electric,Manual,12674,2,2,10846,11120.2
Honda,Civic,2002,2.3,Hybrid,Semi-Automatic,50161,2,3,6996,6869.5
Chevrolet,Equinox,2000,3.6,Hybrid,Manual,63260,4,1,7434,8021.3
Hyundai,Elantra,2015,2.9,Diesel,Semi-Automatic,207667,5,2,7346,7505.1
Kia,Rio,2023,3.2,Hybrid,Automatic,26840,5,4,16163,15994.7
Honda,CR-V,2010,2.8,Hybrid,Manual,107579,4,1,8748,9351.8
Audi,A3,2018,3.9,Petrol,Semi-Automatic,274722,2,4,7905,7358.5
Ford,Fiesta,2004,2.9,Diesel,Semi-Automatic,202771,5,4,4144,4312.4
Audi,A3,2008,1.6,Petrol,Automatic,239268,5,5,4814,4303.4
BMW,5 Series,2003,2.3,Hybrid,Manual,248419,3,2,3331,3975.8
Hyundai,Sonata,2000,1.1,Electric,Automatic,157147,4,5,5557,5160.4
Mercedes,E-Class,2007,4.9,Diesel,Semi-Automatic,138621,4,1,8327,8461.9
BMW,X5,2003,3.2,Diesel,Automatic,229631,3,1,5107,5285.5
Chevrolet,Impala,2009,4.7,Electric,Automatic,183255,2,5,11334,10875.2
Mercedes,E-Class,2000,4.5,Diesel,Automatic,73476,4,4,8630,8773.9
Mercedes,GLA,2023,3.7,Hybrid,Manual,292154,3,1,9856,10437.9
Audi,A4,2013,1.2,Petrol,Automatic,55785,3,1,9584,9023.9
Honda,Civic,2011,2.4,Petrol,Automatic,157980,5,5,8140,7618.8
Volkswagen,Passat,2013,3.6,Petrol,Automatic,297197,4,1,7156,6610.0
Mercedes,GLA,2008,2.0,Petrol,Manual,147140,5,3,5557,5763.5
Audi,Q5,2018,4.7,Electric,Automatic,48270,2,1,16734,16234.6
Hyundai,Elantra,2015,4.7,Diesel,Automatic,79643,4,4,13207,13330.9
Honda,Civic,2002,3.8,Electric,Automatic,195409,5,4,8091,7678.5
Audi,A3,2001,3.7,Diesel,Automatic,137936,2,5,6841,7002.5
Audi,Q5,2002,2.7,Hybrid,Semi-Automatic,216473,3,5,4070,3953.0
BMW,5 Series,2018,3.9,Petrol,Manual,1066,4,5,13378,13560.9
Kia,Optima,2021,2.7,Diesel,Manual,39276,4,1,12314,13172.4
BMW,5 Series,2015,3.1,Diesel,Automatic,182726,3,4,9545,9707.6
Kia,Optima,2006,3.8,Hybrid,Automatic,180846,4,3,8583,8428.5
Audi,Q5,2007,1.2,Diesel,Semi-Automatic,209325,2,5,3213,3396.4
Hyundai,Sonata,2020,4.7,Electric,Manual,41018,4,5,15979,16258.1
Kia,Rio,2006,1.3,Electric,Manual,52771,5,5,8144,8478.9
Audi,Q5,2004,1.9,Hybrid,Manual,152740,5,5,5145,5775.4
Honda,Accord,2012,4.2,Electric,Semi-Automatic,211772,5,3,9664,9226.7
Ford,Focus,2021,3.9,Electric,Automatic,156720,5,2,14665,14204.1
Audi,A3,2008,4.3,Electric,Manual,163272,4,2,9534,9835.2
Honda,Civic,2016,4.4,Hybrid,Semi-Automatic,42823,2,2,13443,13272.9
Hyundai,Elantra,2014,1.9,Electric,Automatic,197113,5,3,9757,9326.2
Honda,Accord,2023,2.6,Petrol,Automatic,62826,4,1,13843,13264.2
Toyota,Corolla,2000,2.2,Diesel,Manual,153490,3,5,3230,4144.2
Audi,Q5,2000,3.8,Hybrid,Automatic,245488,4,1,5490,5355.5
Mercedes,C-Class,2004,2.4,Diesel,Manual,118906,2,2,5321,6228.2
Honda,CR-V,2016,2.0,Petrol,Automatic,102074,4,5,10358,9815.4
Chevrolet,Malibu,2000,3.7,Diesel,Semi-Automatic,177606,2,2,4247,4417.1
Toyota,Camry,2012,3.2,Hybrid,Manual,284302,5,1,6213,6844.4
Honda,Accord,2001,5.0,Petrol,Manual,296847,4,4,3463,3689.5
Hyundai,Elantra,2011,3.4,Hybrid,Semi-Automatic,36322,5,1,11073,10908.8
Chevrolet,Equinox,2019,2.3,Petrol,Semi-Automatic,144369,4,3,9212,8648.3
Mercedes,E-Class,2008,2.7,Petrol,Manual,181728,2,5,5565,5776.2
Hyundai,Elantra,2006,3.4,Petrol,Semi-Automatic,26018,3,2,8779,8215.8
Toyota,Corolla,2000,1.9,Electric,Manual,48815,3,4,7023,7326.2
Audi,A4,2000,1.9,Diesel,Automatic,179009,5,2,3919,4099.4
Volkswagen,Tiguan,2010,1.2,Petrol,Automatic,62936,2,1,8541,7968.9
Volkswagen,Tiguan,2021,1.7,Diesel,Automatic,119053,5,5,11218,11354.6
BMW,X5,2005,4.6,Electric,Manual,119856,3,4,9802,10115.5
Ford,Fiesta,2021,4.7,Hybrid,Semi-Automatic,203072,4,4,12038,11864.3
Mercedes,E-Class,2009,4.0,Electric,Manual,207029,2,3,8659,8959.6
BMW,5 Series,2005,2.4,Electric,Automatic,208232,2,3,7335,6919.8
Kia,Sportage,2010,1.4,Petrol,Automatic,287072,2,4,4258,3741.4
Toyota,Camry,2003,3.6,Electric,Semi-Automatic,247114,4,4,5657,5253.8
Mercedes,C-Class,2012,4.3,Petrol,Automatic,96997,3,3,11560,10986.2
Audi,A4,2005,1.5,Hybrid,Semi-Automatic,34067,4,4,7418,7284.5
Chevrolet,Impala,2005,3.4,Electric,Manual,60019,3,1,9799,10083.4
BMW,5 Series,2001,4.7,Petrol,Manual,57858,3,5,7942,8148.9
BMW,3 Series,2016,2.1,Hybrid,Semi-Automatic,131397,5,3,9372,9225.4
Toyota,Corolla,2023,3.8,Hybrid,Semi-Automatic,70760,4,1,14384,14183.5
Volkswagen,Tiguan,2017,1.1,Hybrid,Manual,247064,5,1,6358,6965.1
Toyota,RAV4,2013,3.8,Petrol,Automatic,46818,4,1,12363,11798.1
Hyundai,Tucson,2001,2.4,Electric,Semi-Automatic,267507,4,2,3449,3044.1
Honda,Civic,2014,3.0,Hybrid,Manual,139370,5,5,9512,10134.4
Audi,A4,2013,4.7,Electric,Automatic,288444,5,4,10431,9991.0
BMW,3 Series,2008,2.0,Petrol,Manual,52053,3,2,7458,7650.6
BMW,5 Series,2009,4.7,Hybrid,Semi-Automatic,210522,3,2,8289,8151.1
Ford,Explorer,2002,4.8,Petrol,Semi-Automatic,175627,5,3,5987,5448.1
Hyundai,Tucson,2002,1.3,Electric,Manual,165031,4,2,4699,5035.1
Audi,A4,2010,4.2,Hybrid,Semi-Automatic,170712,3,3,8885,8733.7
BMW,X5,2011,3.6,Petrol,Automatic,168815,2,3,9123,8579.9
Ford,Explorer,2012,4.5,Petrol,Manual,224619,4,5,7707,7913.5
Hyundai,Elantra,2009,2.0,Diesel,Manual,143597,3,3,5928,6840.1
Volkswagen,Tiguan,2023,1.5,Petrol,Semi-Automatic,66909,5,3,11161,10586.4
Hyundai,Elantra,2020,3.9,Hybrid,Manual,229197,4,3,10416,11010.8
Volkswagen,Tiguan,2008,1.7,Diesel,Automatic,274614,4,3,4207,4375.6
Ford,Explorer,2014,3.7,Electric,Manual,44653,4,1,13106,13385.0
Toyota,Camry,2001,4.0,Hybrid,Automatic,57275,3,1,9754,9605.9
Chevrolet,Malibu,2008,4.2,Petrol,Automatic,156565,3,1,9068,8511.5
Chevrolet,Equinox,2016,2.0,Hybrid,Manual,86011,4,5,10179,10771.3
Ford,Fiesta,2003,1.2,Electric,Semi-Automatic,83684,3,1,6526,6083.3
Kia,Rio,2004,1.0,Hybrid,Semi-Automatic,204307,3,3,3213,3114.4
Volkswagen,Golf,2021,1.7,Petrol,Manual,69739,4,5,10705,10911.8
Chevrolet,Equinox,2012,2.0,Petrol,Manual,28091,4,3,9138,9318.6
Volkswagen,Tiguan,2019,4.0,Hybrid,Automatic,126676,3,3,13766,13576.6
Mercedes,E-Class,2003,4.7,Petrol,Automatic,122256,4,5,8754,8200.1
Kia,Optima,2023,4.2,Petrol,Semi-Automatic,173079,3,2,11738,11150.0
Kia,Rio,2015,3.6,Electric,Automatic,142948,4,2,12841,12390.1
Volkswagen,Passat,2017,3.2,Hybrid,Automatic,102631,2,5,12847,12682.4
Hyundai,Tucson,2017,3.3,Diesel,Manual,155602,5,4,9387,10287.8
Ford,Fiesta,2009,3.1,Electric,Semi-Automatic,1195,3,3,11876,11402.3
Mercedes,GLA,2018,1.8,Petrol,Manual,144254,3,3,8414,8602.5
Chevrolet,Malibu,2010,4.8,Electric,Manual,127710,2,5,11345,11643.3
Audi,A4,2013,1.5,Diesel,Semi-Automatic,137775,2,2,6744,6899.8
Audi,Q5,2008,3.1,Diesel,Automatic,170209,3,2,7695,7843.8
Mercedes,GLA,2005,4.9,Petrol,Manual,73058,3,4,9038,9212.2
BMW,5 Series,2011,1.2,Diesel,Automatic,246312,4,5,5173,5372.7
Kia,Rio,2003,1.8,Petrol,Manual,80057,5,2,5198,5423.2
Honda,CR-V,2009,2.8,Hybrid,Automatic,13827,4,3,11823,11669.0
Audi,A3,2004,1.3,Electric,Semi-Automatic,76218,5,5,7075,6660.6
Audi,A3,2021,2.8,Hybrid,Semi-Automatic,90107,5,2,12397,12235.4
