Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Pred_Price
Audi,A3,2022,3.0,Diesel,Manual,265987,5,5,8380,8555.3
Mercedes,C-Class,2020,4.1,Electric,Semi-Automatic,263829,4,1,10923,11759.2
Audi,A4,2003,1.8,Diesel,Semi-Automatic,94374,5,3,4912,5128.8
Mercedes,GLA,2007,1.1,Hybrid,Semi-Automatic,254560,4,2,3208,4146.6
Audi,A4,2007,3.8,Hybrid,Manual,209796,5,2,6804,6220.3
Kia,Rio,2003,1.0,Petrol,Semi-Automatic,221435,2,3,2000,2554.5
BMW,3 Series,2004,2.7,Diesel,Automatic,168782,5,4,6124,5651.3
Honda,Civic,2002,1.3,Electric,Semi-Automatic,268071,3,1,2638,3358.3
Toyota,Corolla,2007,1.7,Electric,Manual,194896,3,1,6002,5561.6
Ford,Fiesta,2006,4.3,Electric,Semi-Automatic,3768,2,4,12124,12758.2
Volkswagen,Passat,2016,1.3,Electric,Semi-Automatic,198996,2,2,8220,8919.9
Audi,Q5,2017,1.1,Electric,Semi-Automatic,21203,2,4,11875,12757.9
Kia,Rio,2001,3.0,Hybrid,Semi-Automatic,235767,5,4,3684,4602.3
Volkswagen,Golf,2003,3.1,Diesel,Automatic,247238,3,5,4655,4717.4
Volkswagen,Golf,2022,3.9,Electric,Manual,61450,4,2,15371,14597.2
Volkswagen,Golf,2015,4.7,Electric,Manual,260973,5,5,10080,9502.0
Hyundai,Tucson,2018,1.3,Diesel,Automatic,38487,5,1,11530,11459.5
Toyota,Corolla,2015,2.1,Electric,Manual,267695,5,4,7346,7472.5
Ford,Explorer,2006,1.2,Hybrid,Automatic,126309,2,5,7073,7077.0
Kia,Rio,2001,3.9,Hybrid,Manual,168949,2,2,5921,5197.7
Ford,Fiesta,2000,3.2,Petrol,Semi-Automatic,248335,2,3,2333,3117.3
Ford,Focus,2000,2.4,Hybrid,Automatic,60894,2,3,7782,7598.4
Toyota,Camry,2023,2.7,Diesel,Semi-Automatic,283868,4,2,8022,8267.3
Volkswagen,Tiguan,2022,3.0,Diesel,Automatic,113682,4,1,12926,13107.5
Volkswagen,Golf,2016,2.4,Hybrid,Manual,115408,4,5,9991,9739.0
Toyota,Corolla,2002,4.1,Hybrid,Automatic,102787,3,2,9244,9328.4
BMW,X5,2018,2.8,Hybrid,Semi-Automatic,115288,5,1,10994,11143.7
Honda,CR-V,2019,1.7,Petrol,Automatic,22677,5,1,12546,12109.2
Volkswagen,Golf,2011,2.4,Electric,Automatic,30202,4,2,12695,12449.1
Toyota,Camry,2020,1.7,Electric,Automatic,39049,4,3,14519,14015.8
Audi,Q5,2002,4.5,Hybrid,Automatic,132635,4,5,9047,8723.1
BMW,5 Series,2013,4.9,Petrol,Manual,148705,4,4,9925,9200.9
BMW,3 Series,2000,3.3,Diesel,Semi-Automatic,188844,5,3,3623,4287.8
Volkswagen,Golf,2016,2.4,Electric,Semi-Automatic,42059,5,5,12458,12954.9
Hyundai,Elantra,2012,3.5,Hybrid,Automatic,106479,2,4,11570,11274.1
BMW,5 Series,2011,4.3,Petrol,Manual,7915,2,2,11541,11417.9
Honda,Accord,2007,2.5,Diesel,Automatic,211916,2,5,5961,5681.1
Mercedes,GLA,2001,2.3,Electric,Automatic,201173,3,5,6176,6156.8
Kia,Optima,2015,1.4,Petrol,Manual,167521,5,3,6649,6549.0
Toyota,Camry,2011,2.0,Electric,Semi-Automatic,76782,5,1,9864,10802.6
Hyundai,Tucson,2012,1.9,Petrol,Manual,58475,4,1,8430,7779.1
Ford,Focus,2007,4.4,Petrol,Semi-Automatic,190302,4,1,6793,7331.7
Ford,Explorer,2015,2.5,Petrol,Semi-Automatic,141037,2,2,8279,8722.3
Ford,Focus,2008,3.7,Hybrid,Manual,155423,5,2,8091,7578.2
Mercedes,GLA,2009,3.8,Electric,Automatic,188809,4,5,10323,9770.0
Volkswagen,Passat,2017,4.7,Petrol,Semi-Automatic,56768,2,5,12764,13000.0
Chevrolet,Impala,2016,3.3,Hybrid,Semi-Automatic,291063,2,5,7378,8046.8
Chevrolet,Malibu,2022,3.7,Electric,Automatic,169151,5,3,14516,14014.2
Hyundai,Elantra,2000,4.9,Petrol,Manual,201255,5,3,4974,4289.1
Audi,Q5,2012,2.3,Diesel,Manual,95865,2,3,8082,8011.6
BMW,3 Series,2011,3.9,Electric,Manual,49207,3,5,12315,11613.3
BMW,3 Series,2012,3.4,Petrol,Semi-Automatic,174965,5,3,7600,8153.9
Toyota,Camry,2019,4.7,Hybrid,Automatic,253785,5,4,11924,11360.6
BMW,5 Series,2001,4.8,Electric,Semi-Automatic,294363,5,5,5312,5446.4
Honda,Accord,2021,4.2,Petrol,Automatic,68962,3,3,14720,14674.6
Honda,CR-V,2000,3.2,Electric,Automatic,281735,3,3,5165,5222.7
Ford,Fiesta,2000,4.0,Diesel,Manual,39659,3,5,7306,7502.8
Hyundai,Sonata,2018,1.2,Diesel,Semi-Automatic,17147,5,3,10357,11089.4
Chevrolet,Equinox,2017,2.5,Electric,Semi-Automatic,233090,5,2,9038,9518.1
Kia,Sportage,2012,3.1,Diesel,Automatic,15738,5,4,11985,12101.4
Ford,Focus,2000,4.6,Petrol,Automatic,66018,5,2,8879,8462.0
Chevrolet,Malibu,2017,1.8,Petrol,Manual,102659,5,1,8946,8400.1
Honda,Civic,2005,3.1,Petrol,Semi-Automatic,195296,5,3,4794,5665.3
Volkswagen,Passat,2013,3.4,Diesel,Automatic,73688,5,3,11426,11222.7
Chevrolet,Equinox,2013,1.9,Electric,Manual,59826,5,5,10703,10049.7
Ford,Focus,2023,3.3,Diesel,Manual,258969,5,1,9120,9010.2
Volkswagen,Passat,2021,3.9,Petrol,Manual,284852,5,5,8602,7910.1
Ford,Explorer,2020,4.9,Diesel,Semi-Automatic,274959,4,2,9500,9494.9
Hyundai,Sonata,2003,4.3,Electric,Manual,154422,2,4,8211,8065.2
Mercedes,C-Class,2019,1.1,Hybrid,Manual,261205,4,4,6675,6816.9
Hyundai,Elantra,2002,4.0,Petrol,Automatic,85143,2,1,8497,8708.3
Ford,Focus,2015,1.5,Hybrid,Semi-Automatic,293123,3,2,5237,5720.2
Chevrolet,Malibu,2019,1.2,Hybrid,Automatic,217110,4,1,9157,9197.5
Volkswagen,Passat,2003,1.7,Petrol,Semi-Automatic,160459,3,1,3490,3808.2
Mercedes,C-Class,2003,3.7,Hybrid,Automatic,91315,5,5,9373,8873.5
BMW,X5,2003,4.2,Electric,Manual,214401,2,1,6911,6915.1
Kia,Sportage,2020,1.7,Electric,Automatic,126451,4,1,12770,12325.3
Chevrolet,Impala,2006,1.2,Diesel,Manual,148497,3,1,4130,4206.0
Ford,Fiesta,2009,3.6,Diesel,Manual,230976,5,3,5780,5391.8
Volkswagen,Golf,2007,4.9,Petrol,Semi-Automatic,23679,3,3,10626,10606.0
Volkswagen,Passat,2008,2.6,Diesel,Semi-Automatic,159839,4,2,5903,6287.2
Ford,Explorer,2000,1.6,Petrol,Manual,13049,2,5,5439,5063.8
Kia,Rio,2003,2.6,Hybrid,Automatic,51216,5,1,9075,8649.1
Hyundai,Tucson,2005,1.3,Electric,Semi-Automatic,178582,4,4,5328,6031.2
Toyota,Corolla,2010,4.3,Diesel,Manual,198106,2,2,7437,7340.2
Ford,Focus,2002,1.2,Electric,Automatic,210422,5,3,5191,5233.9
Kia,Sportage,2009,2.5,Diesel,Manual,185978,5,2,5580,5336.0
Audi,A3,2006,1.9,Diesel,Semi-Automatic,80059,4,4,6198,6273.8
Ford,Fiesta,2009,1.9,Hybrid,Manual,277783,5,4,4144,3485.7
Mercedes,GLA,2006,2.2,Petrol,Automatic,231035,3,4,4979,5063.8
Mercedes,C-Class,2019,4.5,Electric,Automatic,87765,4,5,16044,15717.6
Chevrolet,Impala,2002,2.9,Hybrid,Automatic,272265,5,1,4654,3997.0
Honda,CR-V,2000,3.0,Hybrid,Automatic,125096,3,4,7098,7336.8
Chevrolet,Malibu,2006,3.1,Hybrid,Manual,185491,2,4,6290,6412.4
Audi,Q5,2007,1.6,Electric,Automatic,134078,4,4,8618,8259.6
Volkswagen,Passat,2017,4.5,Electric,Semi-Automatic,276657,4,1,10166,10601.8
Kia,Rio,2001,3.3,Petrol,Automatic,37508,5,5,8449,8320.0
Volkswagen,Passat,2010,3.4,Diesel,Manual,49938,3,3,9501,9311.1
Hyundai,Sonata,2005,1.7,Electric,Manual,272765,3,2,3844,3362.1
Volkswagen,Tiguan,2017,4.9,Hybrid,Manual,241010,4,2,10279,9544.4
BMW,5 Series,2009,1.7,Petrol,Semi-Automatic,200595,3,4,4488,4783.8
Audi,A4,2001,2.0,Petrol,Manual,86771,2,3,4664,4927.9
Ford,Focus,2004,3.9,Electric,Manual,173016,3,3,7739,7047.6
Mercedes,E-Class,2015,1.5,Hybrid,Semi-Automatic,81145,3,5,9477,9985.8
Audi,A4,2006,2.5,Diesel,Semi-Automatic,177790,4,2,4844,5345.1
Hyundai,Elantra,2003,2.8,Diesel,Automatic,150338,4,4,6293,5737.5
Chevrolet,Equinox,2023,1.3,Electric,Manual,76764,4,3,12764,12704.3
Kia,Rio,2006,2.8,Electric,Manual,134987,5,5,8000,7387.7
Mercedes,E-Class,2011,1.5,Hybrid,Semi-Automatic,171581,4,2,6468,6984.6
Volkswagen,Golf,2023,4.4,Electric,Automatic,136725,4,3,16165,15869.7
BMW,X5,2002,1.5,Diesel,Semi-Automatic,259173,3,5,2000,1533.3
Volkswagen,Tiguan,2013,3.4,Hybrid,Manual,282791,3,2,6744,6539.9
Mercedes,GLA,2018,2.2,Hybrid,Automatic,188996,3,4,10420,10471.2
Kia,Optima,2002,4.8,Petrol,Automatic,55077,2,2,9898,9350.3
Volkswagen,Tiguan,2002,3.4,Diesel,Automatic,227745,3,4,5045,4858.8
Ford,Fiesta,2010,1.6,Diesel,Automatic,223850,2,3,5723,5379.7
Toyota,Camry,2007,3.3,Electric,Manual,252382,5,2,6452,6337.2
Hyundai,Elantra,2021,1.4,Petrol,Semi-Automatic,101078,5,3,9778,10371.9
Audi,Q5,2021,2.6,Petrol,Automatic,243061,5,2,9638,9254.8
BMW,3 Series,2017,1.7,Diesel,Semi-Automatic,65698,5,2,9586,9865.2
Chevrolet,Malibu,2013,2.7,Hybrid,Semi-Automatic,237927,2,5,6941,7226.8
Toyota,Camry,2000,3.0,Diesel,Automatic,3415,2,2,8531,8720.1
Mercedes,E-Class,2022,3.9,Petrol,Semi-Automatic,144875,3,2,11702,11783.5
Chevrolet,Malibu,2017,1.2,Hybrid,Semi-Automatic,145755,2,2,8484,9281.5
Audi,Q5,2008,4.4,Hybrid,Automatic,140200,2,5,10596,10372.1
Toyota,Corolla,2014,2.7,Petrol,Automatic,221240,3,3,8075,7610.5
Mercedes,E-Class,2001,4.9,Petrol,Semi-Automatic,187747,3,5,5545,5631.5
Kia,Optima,2003,3.1,Hybrid,Manual,31090,5,4,8478,8624.9
BMW,5 Series,2012,1.5,Electric,Automatic,209765,4,2,8504,8234.4
Mercedes,C-Class,2010,2.7,Electric,Manual,243424,3,5,6931,6473.4
Chevrolet,Malibu,2011,4.4,Diesel,Manual,299696,3,5,5806,5618.8
Audi,Q5,2005,1.5,Electric,Semi-Automatic,236909,5,5,4361,4860.1
Mercedes,E-Class,2010,2.1,Diesel,Automatic,284806,3,3,5003,5172.0
Mercedes,C-Class,2006,4.5,Hybrid,Automatic,135379,3,2,10192,9878.5
Ford,Fiesta,2011,4.6,Hybrid,Automatic,53106,3,5,13437,13003.6
Audi,A3,2005,3.1,Diesel,Manual,134428,4,1,6011,6102.7
BMW,X5,2007,4.2,Hybrid,Manual,112541,5,5,9149,9121.2
Ford,Explorer,2008,3.3,Hybrid,Automatic,284711,3,5,6605,6471.5
BMW,5 Series,2023,3.5,Petrol,Automatic,282240,5,1,10355,10040.1
Audi,Q5,2006,3.8,Electric,Automatic,69519,5,4,11809,11203.4
Ford,Explorer,2005,3.5,Hybrid,Semi-Automatic,101496,2,5,8070,8483.9
Kia,Sportage,2007,2.0,Petrol,Manual,259084,4,5,3018,3286.4
Audi,A4,2012,1.6,Hybrid,Semi-Automatic,151695,4,3,7266,7665.1
BMW,X5,2014,3.0,Hybrid,Automatic,253364,2,1,8732,8932.5
Ford,Focus,2021,1.1,Petrol,Manual,6376,2,3,11372,11503.3
BMW,3 Series,2006,4.4,Hybrid,Semi-Automatic,256129,5,1,6177,6705.5
Honda,CR-V,2005,1.2,Diesel,Semi-Automatic,106837,2,1,4663,5506.5
BMW,3 Series,2003,3.3,Electric,Manual,124893,2,1,7802,7717.9
BMW,3 Series,2003,2.2,Hybrid,Semi-Automatic,271820,3,3,2763,3543.6
BMW,3 Series,2005,3.2,Petrol,Semi-Automatic,42332,4,4,7953,8709.9
Chevrolet,Malibu,2009,3.0,Hybrid,Manual,267729,3,3,5445,5666.0
Hyundai,Tucson,2008,2.9,Electric,Automatic,111252,4,5,10674,9997.1
Audi,A3,2003,2.9,Petrol,Automatic,186608,3,4,5667,4986.4
Hyundai,Sonata,2018,3.5,Electric,Semi-Automatic,221719,4,1,10565,10968.2
Ford,Explorer,2005,1.5,Hybrid,Semi-Automatic,29663,2,5,7506,7957.5
Honda,CR-V,2004,4.2,Hybrid,Automatic,28219,2,1,11435,11447.5
Kia,Optima,2023,3.3,Petrol,Automatic,16917,5,3,15461,15397.0
Audi,Q5,2022,3.1,Hybrid,Manual,265538,3,4,9489,9578.7
Honda,Accord,2023,1.4,Hybrid,Automatic,194356,2,4,11012,10819.9
Hyundai,Elantra,2000,1.3,Hybrid,Semi-Automatic,14927,3,3,6101,6803.9
Hyundai,Elantra,2020,3.8,Petrol,Automatic,176673,2,4,11866,11282.2
BMW,5 Series,2007,3.1,Electric,Automatic,197883,3,2,8842,8939.3
Honda,Accord,2001,1.5,Electric,Semi-Automatic,216132,4,3,3577,4065.9
Hyundai,Tucson,2018,1.5,Hybrid,Automatic,21672,4,5,13066,12783.4
Audi,A4,2020,2.1,Electric,Automatic,78099,2,5,14138,14265.7
Toyota,Corolla,2022,4.8,Diesel,Automatic,7292,4,3,16854,16219.5
Mercedes,GLA,2021,1.4,Petrol,Automatic,237379,5,3,8552,8434.0
Audi,Q5,2002,3.7,Petrol,Automatic,63496,4,3,8630,8139.8
Honda,Civic,2017,4.5,Diesel,Semi-Automatic,217124,5,5,9357,9791.7
Volkswagen,Passat,2023,2.2,Hybrid,Manual,64724,3,4,12905,12907.8
BMW,5 Series,2023,3.6,Hybrid,Manual,8520,4,3,15429,14988.5
BMW,3 Series,2018,2.6,Petrol,Manual,33654,4,3,11426,11041.0
BMW,5 Series,2018,1.8,Electric,Automatic,245660,4,1,9886,9312.0
BMW,3 Series,2005,1.9,Hybrid,Manual,230019,5,3,3899,3240.8
Honda,Accord,2016,2.3,Electric,Semi-Automatic,4516,4,1,13109,13748.1
Kia,Sportage,2011,4.2,Diesel,Manual,201362,5,1,7572,7586.0
Hyundai,Elantra,2007,1.4,Electric,Semi-Automatic,172065,5,5,6158,6764.1
Hyundai,Tucson,2023,1.3,Hybrid,Manual,76669,5,2,11766,11682.9
Toyota,Camry,2011,3.0,Petrol,Manual,137795,3,2,7644,7832.2
Honda,CR-V,2013,1.3,Petrol,Automatic,264773,5,3,5504,5488.2
Hyundai,Elantra,2011,4.8,Diesel,Manual,224629,4,5,7707,7110.0
Kia,Optima,2015,4.8,Diesel,Automatic,115616,2,4,12587,12024.4
Honda,Civic,2014,1.3,Diesel,Automatic,58476,4,5,9930,9871.6
Hyundai,Sonata,2005,3.7,Electric,Automatic,102521,4,1,10749,10207.8
Honda,CR-V,2000,3.8,Electric,Manual,54833,2,3,8803,8255.1
Mercedes,GLA,2009,2.9,Electric,Semi-Automatic,270315,2,4,6293,6424.8
Hyundai,Sonata,2008,3.8,Petrol,Automatic,248827,2,4,6823,6201.0
Audi,A3,2019,1.7,Hybrid,Automatic,188824,4,2,10223,9724.5
Toyota,Corolla,2012,4.0,Electric,Semi-Automatic,289548,4,5,7909,8849.9
Honda,Civic,2005,1.7,Diesel,Automatic,216571,4,5,4468,4029.6
Kia,Optima,2000,2.4,Hybrid,Automatic,80928,4,2,7381,7254.6
Toyota,RAV4,2016,1.8,Hybrid,Semi-Automatic,7976,2,2,11540,11661.3
Kia,Optima,2009,2.6,Electric,Semi-Automatic,133903,5,4,8721,9145.2
BMW,3 Series,2007,3.1,Hybrid,Automatic,237559,2,4,7048,7152.3
Kia,Rio,2003,2.2,Petrol,Manual,294310,3,2,2000,1329.9
Ford,Focus,2019,1.5,Petrol,Automatic,290034,2,1,6999,6745.5
Toyota,RAV4,2001,4.2,Electric,Manual,197760,4,4,6644,6586.4
Audi,A4,2006,1.5,Diesel,Manual,64890,3,3,6102,5872.3
Hyundai,Tucson,2012,4.4,Electric,Manual,124691,5,5,11606,11384.4
Ford,Explorer,2020,1.4,Diesel,Manual,18226,3,2,11135,10931.6
Hyundai,Elantra,2012,2.4,Diesel,Automatic,140285,4,2,8794,8628.1
BMW,X5,2021,3.4,Diesel,Automatic,249377,4,1,10312,10110.8
Ford,Fiesta,2010,2.8,Diesel,Manual,132553,4,1,7248,6677.8
BMW,X5,2005,3.6,Electric,Semi-Automatic,99212,3,4,9215,9573.7
Mercedes,C-Class,2003,4.5,Electric,Automatic,145712,3,2,10085,9784.9
Audi,A3,2005,3.8,Diesel,Manual,163598,4,2,6128,5520.8
Chevrolet,Equinox,2002,3.2,Diesel,Manual,95716,5,4,5985,6010.5
Volkswagen,Golf,2013,3.0,Hybrid,Automatic,277621,4,4,7947,8083.1
Toyota,Camry,2018,4.8,Hybrid,Semi-Automatic,16725,2,5,14965,15051.0
Audi,A3,2021,1.4,Hybrid,Manual,25053,3,3,12298,12095.5
BMW,X5,2006,1.8,Petrol,Semi-Automatic,267902,2,5,2341,2561.2
Volkswagen,Tiguan,2005,3.2,Petrol,Automatic,69344,2,1,8913,8921.4
Volkswagen,Tiguan,2015,1.6,Electric,Semi-Automatic,117444,4,2,9851,10229.1
Hyundai,Elantra,2009,1.7,Diesel,Semi-Automatic,235964,4,5,3780,4095.8
Mercedes,E-Class,2013,2.5,Diesel,Semi-Automatic,39779,5,3,9704,10199.8
Volkswagen,Passat,2017,2.7,Diesel,Automatic,167257,4,2,10054,9576.6
Ford,Focus,2004,2.8,Electric,Automatic,203916,3,1,7521,6948.1
Honda,CR-V,2001,1.1,Hybrid,Semi-Automatic,177646,3,4,2947,3881.3
Volkswagen,Passat,2013,1.1,Hybrid,Semi-Automatic,11292,4,4,9874,10749.7
Audi,A3,2015,4.5,Electric,Automatic,51414,4,5,15571,15215.4
Hyundai,Tucson,2012,2.5,Electric,Manual,234833,3,5,7503,7236.3
Audi,Q5,2018,3.8,Hybrid,Semi-Automatic,15808,2,5,13983,14113.8
Audi,A3,2011,3.4,Diesel,Semi-Automatic,235373,2,1,6092,6637.5
Toyota,RAV4,2020,4.4,Electric,Automatic,271220,5,4,12575,12291.7
Audi,A3,2016,4.8,Petrol,Semi-Automatic,285781,5,3,7984,8098.4
Ford,Explorer,2012,4.8,Diesel,Manual,272397,2,5,7052,6413.5
BMW,3 Series,2019,1.8,Diesel,Manual,264879,3,4,6302,5749.8
Mercedes,GLA,2009,4.4,Hybrid,Manual,38382,3,4,11432,11248.2
Kia,Rio,2005,2.2,Diesel,Automatic,68780,4,4,7924,7912.8
Audi,A4,2021,3.0,Electric,Automatic,291722,5,5,11065,11274.1
Toyota,Camry,2006,4.5,Diesel,Automatic,296119,2,1,5977,5656.3
Volkswagen,Passat,2001,1.2,Electric,Manual,143549,2,1,4729,4795.4
Toyota,Corolla,2017,2.1,Petrol,Manual,295653,3,4,5386,5527.5
Kia,Rio,2013,3.7,Electric,Semi-Automatic,214832,3,4,9403,9621.7
BMW,5 Series,2011,4.2,Electric,Manual,137686,2,5,10846,10821.5
Audi,Q5,2004,3.9,Petrol,Semi-Automatic,244557,5,4,4308,4375.8
Honda,Civic,2004,1.0,Diesel,Semi-Automatic,23445,4,5,5831,6834.0
Honda,Civic,2016,1.1,Electric,Manual,259759,4,3,6804,6956.1
Mercedes,E-Class,2015,4.6,Petrol,Automatic,160370,2,2,11492,11113.2
Chevrolet,Malibu,2001,1.4,Hybrid,Manual,175481,5,4,3290,3148.7
Kia,Rio,2013,3.1,Hybrid,Manual,47968,5,2,11140,11186.0
Toyota,Corolla,2022,2.8,Petrol,Automatic,108477,5,3,12830,12242.9
Toyota,Corolla,2019,2.5,Hybrid,Semi-Automatic,105687,3,1,11186,11644.7
Hyundai,Tucson,2017,3.7,Petrol,Automatic,93324,4,3,12533,12032.1
Toyota,Camry,2001,4.5,Diesel,Automatic,157985,4,1,7240,6909.7
Chevrolet,Impala,2008,2.8,Petrol,Automatic,184529,4,5,7109,6558.7
Kia,Rio,2009,1.1,Hybrid,Manual,175924,4,4,5381,5483.2
Mercedes,E-Class,2023,4.5,Diesel,Automatic,247581,5,2,12048,11751.5
Kia,Sportage,2010,2.2,Electric,Manual,29477,5,1,10710,10751.0
Honda,CR-V,2018,4.9,Electric,Automatic,105241,2,3,15795,15103.9
Kia,Rio,2009,1.2,Diesel,Semi-Automatic,61862,4,3,6762,7519.3
Honda,Civic,2001,1.3,Petrol,Semi-Automatic,160858,3,1,2482,3205.2
Kia,Sportage,2021,2.8,Petrol,Manual,181794,4,2,9564,9012.2
Audi,Q5,2012,2.5,Electric,Semi-Automatic,122181,3,4,9756,10226.1
Mercedes,GLA,2001,2.3,Hybrid,Automatic,211575,4,2,4968,4937.8
Hyundai,Elantra,2022,1.5,Petrol,Automatic,195259,5,4,9794,9540.2
Chevrolet,Equinox,2018,2.8,Diesel,Automatic,253068,4,1,8738,8174.7
Volkswagen,Golf,2016,4.9,Petrol,Automatic,282966,4,5,9640,8869.1
Ford,Explorer,2011,2.3,Hybrid,Manual,85449,4,1,8991,8864.1
Kia,Optima,2022,4.6,Petrol,Manual,91253,2,1,13474,13110.7
Chevrolet,Equinox,2006,4.9,Hybrid,Automatic,44437,2,2,12411,11700.3
Volkswagen,Golf,2000,4.4,Petrol,Semi-Automatic,229250,3,5,3915,4414.4
Toyota,Corolla,2020,3.2,Diesel,Semi-Automatic,151773,2,4,10264,11020.3
Volkswagen,Golf,2004,1.0,Petrol,Manual,96465,2,2,4370,4575.9
Volkswagen,Tiguan,2010,4.1,Hybrid,Automatic,45971,2,5,12780,12843.0
BMW,5 Series,2014,1.4,Hybrid,Manual,95466,3,2,8790,8610.1
Chevrolet,Malibu,2002,3.8,Hybrid,Semi-Automatic,273573,2,3,4028,4208.7
Hyundai,Elantra,2017,1.2,Hybrid,Semi-Automatic,254135,3,5,6317,7113.9
Hyundai,Elantra,2019,2.0,Diesel,Automatic,61254,4,3,12074,12295.6
Audi,A4,2013,3.2,Petrol,Automatic,260047,4,4,7499,7526.6
Volkswagen,Passat,2011,1.2,Diesel,Semi-Automatic,144904,5,5,5701,6497.9
BMW,3 Series,2008,3.1,Petrol,Semi-Automatic,114651,5,2,7306,8161.5
Ford,Explorer,2014,1.6,Electric,Automatic,268359,2,1,8032,7645.3
Mercedes,C-Class,2008,3.8,Petrol,Automatic,77521,2,1,10249,9671.1
Kia,Rio,2016,4.0,Electric,Manual,158371,5,5,11732,11868.6
Toyota,RAV4,2001,1.1,Diesel,Automatic,168736,2,3,3625,3734.3
Mercedes,C-Class,2018,1.6,Petrol,Automatic,285132,3,5,6897,6556.5
Audi,A3,2007,4.2,Diesel,Manual,146124,2,4,7477,7452.6
Mercedes,C-Class,2004,4.2,Diesel,Automatic,13283,2,5,10734,10731.7
Chevrolet,Equinox,2021,1.5,Petrol,Manual,104395,2,2,9812,9570.8
Chevrolet,Malibu,2005,3.4,Hybrid,Semi-Automatic,107881,2,3,7842,8409.1
Toyota,Camry,2019,3.0,Diesel,Automatic,15814,2,2,13983,14150.9
Chevrolet,Equinox,2004,4.3,Electric,Semi-Automatic,15324,3,3,11293,11940.7
Volkswagen,Tiguan,2014,4.8,Diesel,Semi-Automatic,8546,3,5,12929,13047.2
Honda,Accord,2008,2.5,Petrol,Manual,188000,4,4,5240,4958.1
Volkswagen,Golf,2000,1.2,Hybrid,Semi-Automatic,155211,5,1,3195,3929.9
Audi,A4,2000,3.4,Petrol,Manual,228124,2,1,2937,2790.4
Ford,Fiesta,2018,2.0,Petrol,Manual,299652,3,2,5506,5743.0
Honda,Accord,2023,1.5,Hybrid,Manual,282131,5,4,7857,7564.0
Toyota,Corolla,2010,2.0,Hybrid,Manual,265328,2,3,4793,5027.0
Toyota,RAV4,2001,4.6,Diesel,Manual,46583,4,2,8068,7606.2
Kia,Rio,2016,3.0,Diesel,Manual,153549,4,5,8829,8993.5
BMW,X5,2004,2.6,Diesel,Semi-Automatic,217769,3,4,3544,3936.2
Volkswagen,Golf,2015,2.4,Electric,Manual,89366,2,2,11212,10976.1
Mercedes,C-Class,2021,1.8,Petrol,Automatic,209114,2,4,9517,8972.5
Hyundai,Elantra,2003,3.6,Hybrid,Semi-Automatic,248432,2,1,4631,5007.1
Audi,Q5,2016,1.2,Electric,Automatic,161942,5,5,10361,10389.9
BMW,X5,2012,1.1,Electric,Manual,179817,4,2,7203,7349.0
Volkswagen,Golf,2007,3.2,Hybrid,Semi-Automatic,33948,5,4,9721,10397.7
Kia,Rio,2019,3.8,Hybrid,Automatic,172526,4,1,12649,11994.5
Ford,Focus,2022,1.6,Petrol,Manual,38549,3,1,11529,11157.8
Ford,Explorer,2012,2.5,Electric,Semi-Automatic,253227,5,3,7135,7570.3
Audi,Q5,2003,2.3,Electric,Semi-Automatic,293605,4,5,3427,4114.7
BMW,X5,2009,2.4,Electric,Manual,12260,4,2,10954,10772.9
Kia,Rio,2016,2.5,Petrol,Manual,275604,3,5,5887,5587.0
BMW,5 Series,2021,2.0,Diesel,Manual,238590,4,5,7628,7837.0
BMW,X5,2020,3.1,Petrol,Automatic,104470,2,4,12610,12710.6
Toyota,RAV4,2017,2.8,Electric,Semi-Automatic,47232,4,2,13055,13158.9
Toyota,Camry,2002,3.1,Petrol,Manual,268550,3,3,2429,2535.1
Hyundai,Tucson,2004,2.0,Hybrid,Manual,289394,2,1,2512,2753.1
Kia,Sportage,2020,5.0,Electric,Semi-Automatic,224655,3,2,12606,13540.1
Hyundai,Elantra,2006,3.5,Electric,Automatic,49268,4,5,11914,11623.7
Chevrolet,Impala,2008,1.5,Electric,Manual,1160,4,4,9976,9732.6
Ford,Focus,2019,4.4,Hybrid,Automatic,264775,4,2,11404,11163.3
Volkswagen,Passat,2011,1.4,Hybrid,Semi-Automatic,224435,5,3,5311,5898.9
Audi,Q5,2020,4.3,Diesel,Automatic,4064,2,4,15818,15686.8
Audi,A3,2011,4.1,Petrol,Semi-Automatic,194050,3,3,7619,8440.1
Mercedes,E-Class,2015,1.5,Diesel,Manual,245193,2,2,5196,4985.0
Toyota,Corolla,2002,3.6,Petrol,Semi-Automatic,192608,5,4,4447,4819.9
Audi,Q5,2000,4.2,Hybrid,Manual,27565,4,4,8748,8725.3
BMW,5 Series,2016,2.9,Hybrid,Manual,216537,3,2,8469,7773.1
Honda,Civic,2004,2.7,Diesel,Automatic,159383,2,4,6312,5857.6
BMW,5 Series,2021,4.6,Diesel,Semi-Automatic,249421,5,1,10011,10325.3
Honda,Accord,2002,4.4,Electric,Automatic,112119,3,4,10357,10127.8
Mercedes,E-Class,2017,4.5,Hybrid,Automatic,280240,4,4,10595,10296.3
Audi,A4,2009,1.5,Hybrid,Semi-Automatic,273621,4,2,3827,4337.6
Mercedes,GLA,2022,1.9,Petrol,Automatic,210055,4,3,9898,9281.1
Volkswagen,Tiguan,2014,4.5,Electric,Manual,176610,5,5,11267,10936.7
